,screen_name,full_text,userLocation,Lvalue,Lpredict_nb,Lpredict_svm,Lpredict_lr,Lpredict_BERT
14581,15natashawilona,wahyure minum vitamin makan buah sayur minum air putih minimal liter tidur min jam sih jam hehe olahraga semingu x minimal yah,jabodetabek,1,4,0,0,1
14582,15natashawilona,jauhari ro ragnarok online,jabodetabek,1,3,1,4,3
14583,15natashawilona,twitdiaryku nlailia lip tekstur cair pakai tingal tipis pipi pakai tangan aja udah deh,jabodetabek,1,2,0,0,0
14584,15natashawilona,damdam ga sih hahahah sebenrnya iseng aja slama promo youtube gitu pikir tb coba balesin ah reply mention gitu aja si,jabodetabek,1,1,1,2,2
14585,15natashawilona,dindafrdna body goals orang beda sih ga ngerasa body goals tp km nanya tips ak jaga badan sndri yah gym n skrg sm rutin pakai body skincare rumah inti rawat amp cinta aja,jabodetabek,1,8,2,0,1
14586,15natashawilona,suciaul get wel son suci,jabodetabek,1,0,4,4,0
14587,15natashawilona,retnovini banget tungu yah aja aps wetv sm iflix,jabodetabek,1,1,2,1,1
14588,15natashawilona,kanianiu sibuk balesin,jabodetabek,1,1,1,0,8
14589,15natashawilona,nlailia ga gitu dandan saran simple aja cari produk multifungsi contoh pakai on skalian liptint ga repot gampang ajar mnrut slah gun makeup biar ga kliatan muka,jabodetabek,1,1,0,0,0
14590,15natashawilona,adinda tungu project litle mom tayang yah,jabodetabek,1,1,2,2,1
14591,InfoGOBJM,smanbjm hai adik lolos sbmptn yuk buru ajar ganesha operation infogobjm,kalimantan,5,8,2,2,2
14592,InfoGOBJM,smanbjm lolos sbmptn yuk ajar ganesha operation infogobjm siswa lolos th,kalimantan,5,3,3,3,2
14593,InfoGOBJM,smanbjm ksismasa lolos sbmptn yuk ajar ganesha operation infogobjm,kalimantan,5,3,2,2,2
14594,InfoGOBJM,smanbjm mpkosismaven lolos sbmptn yuk ajar ganesha operation infogobjm,kalimantan,5,3,2,2,2
14595,InfoGOBJM,hai adik lolos sbmptn yuk buru ajar ganesha operation infogobjm,kalimantan,5,8,2,2,2
14596,InfoGOBJM,education is key unlock golden dor of fredom george wc yuk budaya banjarmasin didik,kalimantan,5,8,8,5,5
14597,InfoGOBJM,kemenag provinsi kalsel via kemenagri kerjasama man,kalimantan,5,8,8,5,5
14598,InfoGOBJM,kemenag provinsi kalsel via kemenagri kerjasama manda go,kalimantan,5,8,8,5,5
14599,InfoGOBJM,selamat pagi yuk buru kirim foto selfie clas mu kesini,kalimantan,5,4,5,8,2
14600,InfoGOBJM,lahir miskin salah salah mati dlm adan miskin so yuk ubah prestasi go,kalimantan,5,3,1,6,1
14601,InfoGOBJM,go make your dream come salah prestasi anak go lulus dr sma n banjarmasin sbmptn,kalimantan,5,8,8,8,5
14602,InfoGOBJM,seru anak hadap kurikulum go k takut,kalimantan,5,1,1,3,1
14603,InfoGOBJM,ganesha operation banjarmasin selamat raya idul adha smg suci sosok ikhlas amp bkorbn,kalimantan,5,3,3,5,5
14604,InfoGOBJM,lgsg dtg aja kampus go ayuaqsari infogobjm daftar masuk go gmna kakak,kalimantan,5,2,2,2,2
14605,InfoGOBJM,tryout stan mingu februari gabung,kalimantan,5,3,3,3,3
14606,InfoGOBJM,online udh akses,kalimantan,5,3,4,4,1
14607,InfoGOBJM,buku stan pesan sms pesan buku stanamalamat lengkapkeckabprov,kalimantan,5,3,3,8,7
14608,InfoGOBJM,infosnmptn lihat bahas un gtgt,kalimantan,5,6,7,7,2
14609,InfoGOBJM,infosnmptn uji nasional didownload gtgt,kalimantan,5,4,7,7,2
14610,InfoGOBJM,infosnmptn uji nasional uji nasional sesuai terang pos un,kalimantan,5,3,3,7,8
14611,InfoGOBJM,tau jadwal tst senin januari cek tl,kalimantan,5,3,1,3,1
14612,InfoGOBJM,unit gatsu mat bio kim ing ind,kalimantan,5,3,3,8,3
14613,InfoGOBJM,unit km mat fi ing ind,kalimantan,5,3,3,3,3
14614,InfoGOBJM,unit sparman mat bio kim ing ind geo,kalimantan,5,3,3,8,2
14615,InfoGOBJM,nge share jdwal tst januari niyh,kalimantan,5,8,8,8,4
14616,InfoGOBJM,tst bantu pr uas un btw udah un,kalimantan,5,8,1,1,8
14617,InfoGOBJM,tst semester memanfatkan fasilitas rugi kalo gak hehehe,kalimantan,5,4,4,4,1
14618,InfoGOBJM,okesip rt nhizadancer infogobjm,kalimantan,5,8,7,6,1
14619,InfoGOBJM,tpi ajar rabiatulad infogobjm masuk bimbel min,kalimantan,5,8,8,6,3
14620,InfoGOBJM,ngambil syarat bawa kuitansi bayar lupa,kalimantan,5,3,3,3,2
14621,InfoGOBJM,argh gak asa senin kbm aktif udah ngambil buku koding,kalimantan,5,2,1,1,1
14622,InfoGOBJM,gimana niyh hasil gimana nilai bagus senang,kalimantan,5,1,1,1,2
14623,InfoGOBJM,selamat pagi libur,kalimantan,5,3,8,3,1
14624,InfoGOBJM,rt infosnmptn simak ui rencana juni sbmptn,kalimantan,5,1,1,1,1
14625,InfoGOBJM,rt infosnmptn tipstips kerja simak ui zeniuseducation gtgt,kalimantan,5,1,7,1,1
14626,InfoGOBJM,rt infosnmptn daya tampung snmptn upi gtgt via jemyapriandi,kalimantan,5,7,7,7,2
14627,InfoGOBJM,selamat pagi selamat natal raya libur selamat libur nice day,kalimantan,5,4,3,3,6
14628,InfoGOBJM,oiya ambil buku jam sd,kalimantan,5,4,1,1,1
14629,InfoGOBJM,ambil buku wakil tpi jgn lupa syarat,kalimantan,5,3,3,3,7
14630,InfoGOBJM,syarat ambil buku koding dg bawa kuitansi bayar bimbel jgn lupa bawa,kalimantan,5,3,3,3,1
14631,InfoGOBJM,kbm semester sdh sdh ambil buku koding semester unit ajar msg,kalimantan,5,4,1,1,3
14632,InfoGOBJM,selamat siang jelang sore,kalimantan,5,2,0,0,1
14633,InfoGOBJM,infosnmptn beda un sbmptn gtgt,kalimantan,5,8,7,8,8
14634,InfoGOBJM,infosnmptn ken online stan gratis folow daftar,kalimantan,5,8,3,8,8
14635,InfoGOBJM,selamat sore,kalimantan,5,3,3,3,1
14636,InfoGOBJM,tgif,kalimantan,5,1,1,1,7
14637,InfoGOBJM,caresarosadi libur donk,kalimantan,5,4,3,3,7
14638,InfoGOBJM,kelas smpa pola uas smp pola un ipas pola sbmptn jgn lupa u bawa pensil b,kalimantan,5,8,1,8,2
14639,InfoGOBJM,try out laksana sesuai jdwal ajar,kalimantan,5,8,8,8,1
14640,InfoGOBJM,periode nov laksana try out semester,kalimantan,5,8,8,8,1
14641,InfoGOBJM,selamat sore,kalimantan,5,3,3,3,1
14642,InfoGOBJM,selamat tunai ibadah shalat magrib,kalimantan,5,2,3,3,7
14643,InfoGOBJM,besok gada acara bengong rumah mending langsung dtg aja gor hasanudin,kalimantan,5,8,8,5,7
14644,InfoGOBJM,by daftar rp kartu perdana indosat,kalimantan,5,8,8,8,1
14645,InfoGOBJM,sekolah undang hadiah sponsor keren,kalimantan,5,3,3,3,2
14646,InfoGOBJM,tau prediksi un kenal teman sekolah jua,kalimantan,5,1,1,2,5
14647,InfoGOBJM,acara gor hasanudin jl pangeran antasari dr jam wita jamin seru d,kalimantan,5,3,0,0,2
14648,InfoGOBJM,besok acara try out akbar wilayah banjarmasin barito kuala kapuas udah dftar,kalimantan,5,8,5,5,5
14649,InfoGOBJM,nongol selesai cuti hahaha semangat d,kalimantan,5,8,8,1,1
14650,InfoGOBJM,halow,kalimantan,5,3,5,3,1
14651,InfoGOBJM,selamat tungu buka puasa,kalimantan,5,2,8,7,2
14652,InfoGOBJM,selamat malam lgi,kalimantan,5,3,5,3,7
14653,InfoGOBJM,why rt iamarsha gak nie min infogobjm udah utk utk hasil sblumnya sabar,kalimantan,5,1,1,6,1
14654,InfoGOBJM,sip rt faraditaqila d rt infogobjm udah utk utk hasil sblumnya sabar,kalimantan,5,3,6,6,2
14655,InfoGOBJM,udah utk utk hasil sblumnya sabar,kalimantan,5,3,3,3,4
14656,InfoGOBJM,rt iamarsha infogobjm makasih k,kalimantan,5,1,7,7,2
14657,InfoGOBJM,done cantik d rt jbrahmaniar infogobjm folowbacknya min d,kalimantan,5,8,7,7,8
14658,InfoGOBJM,iamarsha tst rabu sp mtk fi bio ing ind eko,kalimantan,5,3,1,3,3
14659,InfoGOBJM,done rt andhika infogobjm folback cs,kalimantan,5,1,8,1,1
14660,InfoGOBJM,unit rt iamarsha infogobjm kak jadwal piket aja rabu,kalimantan,5,3,1,7,1
14661,InfoGOBJM,tpi admin wekend d rt cecefarida mimin yuks rt infogobjm hangout aja p rt cecefarida,kalimantan,5,1,7,6,1
14662,InfoGOBJM,hangout aja p rt cecefarida infogobjm tl sepi min,kalimantan,5,3,8,6,1
14663,InfoGOBJM,jgn lupa makan siang,kalimantan,5,1,1,1,7
14664,InfoGOBJM,gt cecefarida lg hayo ayo min kasih tau p rt infogobjm mimin nya em deh p rt cecefarida,kalimantan,5,3,7,7,1
14665,InfoGOBJM,mimin nya em deh p rt cecefarida infogobjm udah d tumben aktif min d mwehehe,kalimantan,5,8,8,8,1
14666,InfoGOBJM,uas tp semangat guys,kalimantan,5,1,4,4,1
14667,InfoGOBJM,udah he rt cecefarida tengkyu min xoxo rt infogobjm done rt cecefarida infogobjm min cantek folback,kalimantan,5,1,7,7,1
14668,InfoGOBJM,done rt cecefarida infogobjm min cantek folback,kalimantan,5,8,8,8,8
14669,InfoGOBJM,done cantik rt nabilasalma infogobjm folback,kalimantan,5,1,7,5,8
14670,InfoGOBJM,ea rt iamarsha tumben aktif kak haha rt infogobjm sunday,kalimantan,5,1,7,7,1
14671,InfoGOBJM,yuk tst u jdwal tst sen sp mtkfibiokingsejeko ay mtkfikingindeko gatsu bioingind,kalimantan,5,3,3,3,3
14672,InfoGOBJM,moga akbar intesif un sd jalan lancar amien,kalimantan,5,8,3,3,8
14673,InfoGOBJM,sunday,kalimantan,5,0,6,6,0
14674,InfoGOBJM,bapakibu guru siswasiswi kece go jgn lupa malam nonton go kabarpetangone tvonenews,kalimantan,5,3,3,3,7
14675,InfoGOBJM,jgn lupa futsal bareng go bjm jam futsal,kalimantan,5,3,3,3,2
14676,InfoGOBJM,rt jbrahmaniar akuluarbiasamaribangkitraihprestasitunjukanmimpimimpimu d,kalimantan,5,1,7,7,7
14677,InfoGOBJM,hbd unetz wyatb,kalimantan,5,8,8,8,7
14678,InfoGOBJM,semangat siswasiswi sekolah god luck,kalimantan,5,4,2,2,2
14679,InfoGOBJM,hbd nrsafitri wyatb,kalimantan,5,8,8,8,7
14680,InfoGOBJM,biaya tes jalur snmptn gratis sbmptn bayar gak mahal uji mandiri bayar amp relatif mahal,kalimantan,5,3,8,8,1
14681,InfoGOBJM,suruh milih mimin sih pilih snmptn jalur undang banding sbmptn uji mandiri gak tes gratis d,kalimantan,5,8,8,8,8
14682,InfoGOBJM,tips snmptn jalur undang pilih jurus sesuai minat bakat amp potensi tingkat saing sekolah,kalimantan,5,3,3,3,7
14683,InfoGOBJM,masuk ptn snmptn nilai raportun sbmptn tes tulis uji mandiri tes tulis,kalimantan,5,8,8,8,8
14684,InfoGOBJM,anak keceh,kalimantan,5,3,3,3,2
14685,InfoGOBJM,lupa utk ortu jg,kalimantan,5,3,3,3,7
14686,InfoGOBJM,utk kls ix smp jam utk kls xi smak jam,kalimantan,5,3,3,0,8
14687,InfoGOBJM,h guys lupa besok utk hadir acara m dgn tema power of changes aula bapeda kalsel,kalimantan,5,2,5,5,5
14688,BBTA3_BPPT,selamat sukses kepala balai teknologi aerodinamika aeroakustika dr fadilah hasim beng anugerah insinyur profesional utama ipu bpt bptri tirbrbpt,jawa barat dan banten,2,8,1,1,8
14689,BBTA3_BPPT,sobat aero keluarga bta bptri selamat raya idul fitri h mohon maf lahir bathin,jawa barat dan banten,2,1,8,8,8
14690,BBTA3_BPPT,sinergi kau bta inovasi layan teknologi teknisilitkayasa ilst windtunel bptsolidsmartsped,jawa barat dan banten,2,3,4,3,7
14691,BBTA3_BPPT,sdm iptek dukung teknisi litkayasa sigap dinamis hadap kembang teknologi teknisilitkayasa ilst windtunel bptsolidsmartsped,jawa barat dan banten,2,3,1,1,3
14692,BBTA3_BPPT,dr manufaktur uji ukur insitu tdk luput dr tangan terampil teknisi litkayasa sbg rekan kerja rekayasa kau teliti bta teknisi litkayasa laku layan teknis operasional teliti kembang kaji,jawa barat dan banten,2,3,4,4,1
14693,BBTA3_BPPT,sobat aero kerja bta inovasi layan teknologi lepas peran aktif teknisi teliti perekayasan litkayasa teknisilitkayasa ilst windtunel bptsolidsmartsped,jawa barat dan banten,2,8,8,8,1
14694,BBTA3_BPPT,teknisi litkayasa kau teknisilitkayasa ilst windtunel bptsolidsmartsped,jawa barat dan banten,2,5,5,5,7
14695,BBTA3_BPPT,just posted photo bta bpt,jawa barat dan banten,2,2,2,2,8
14696,BBTA3_BPPT,negara benua maritim for bptakuisisiteknologi bptberburuinovasi bptpusatkecerdasanteknologi,jawa barat dan banten,2,6,4,1,1
14697,BBTA3_BPPT,banga bptri juang upaya penguasanteknologi maju,jawa barat dan banten,2,3,3,2,3
14698,BBTA3_BPPT,peran uji aerodinamika prestasi terbang pesawat,jawa barat dan banten,2,4,4,4,1
14699,BBTA3_BPPT,halo sobat aero bta bptri tirbrbpt laksana rapid test antigen deteksi kondisi sehat pegawai cleaning service security alhamdulilah hasil rapid test nyata negatif,jawa barat dan banten,2,3,3,3,1
14700,BBTA3_BPPT,semangat hela pertumbuhanekonomi bptsolidsmartsped inovasindonesia,jawa barat dan banten,2,1,1,1,3
14701,BBTA3_BPPT,seminar daring nasional judul peran indonesian low sped ilst kembang puna male informasi dasar alam ilst bta bpt kontribusi uji aerodinamika,jawa barat dan banten,2,1,8,8,1
14702,BBTA3_BPPT,halo sobat aero laksana seminar daring nasional pusat teknologi industri tahan aman hankambpt bptri tirbrbpt seminar judul peran indonesian low sped ilst kembang puna male,jawa barat dan banten,2,8,8,8,7
14703,BBTA3_BPPT,lantik jabat rekayasa fungsional teknisi litkayasa lingkung bpt selamat st muhamad st rekayasa ahli madya rekayasa ahli muda,jawa barat dan banten,2,8,1,8,2
14704,BBTA3_BPPT,kuat nasional komprehensif rupa salah ukur kuat negara ukur rupa kuat cm kritikal e ekonomi t teknologi m militer ca daya tarik budaya drone militer tingkat faktor e t m,jawa barat dan banten,2,3,3,3,2
14705,BBTA3_BPPT,drone militer,jawa barat dan banten,2,4,4,4,6
14706,BBTA3_BPPT,negara tsb negara beli drone negara negara beli negara negara drone amerika serikat israel china negara lai,jawa barat dan banten,2,1,1,1,6
14707,BBTA3_BPPT,negara operasi drone militer tingkat negara negara unit drone operasi dunia drone rupa game changer konflik,jawa barat dan banten,2,4,4,4,1
14708,BBTA3_BPPT,sobat aero smart puna male elang hitam laku riset inovasi sistem pesawat udara nirawak unmaned aircraft system kenal istilah drone dynamic remotely equipment,jawa barat dan banten,2,3,1,1,6
14709,BBTA3_BPPT,salam sobat aero model uji aerodinamika halus muka perilaku angin sensitif hadap geometri model uji masuk halus muka model uji geometri presisi mengunakan cm cordinate measuring machine,jawa barat dan banten,2,3,3,3,1
14710,BBTA3_BPPT,hi sobat aero rupa capai bta pandemi bta layan teknologi aero lingkup batas moga alah senantiasa curah kasih karunia amin,jawa barat dan banten,2,3,3,3,8
14711,BBTA3_BPPT,halo sobat aero selamat calon pegawai negeri sipil cpns bta bpt ilham hariz muhamad very nugroho saputra farhan muzamil anti selamat tugas pemuda harap bangsa,jawa barat dan banten,2,3,3,8,8
14712,BBTA3_BPPT,selamat sobat aero moga semangat inovasi bawa makmur sejahtera amin,jawa barat dan banten,2,3,3,3,1
14713,BBTA3_BPPT,perkeretapian rupa proyek riset nasional prn kembang kereta cepat salah prioritas prn perkeretapian lengkap taut,jawa barat dan banten,2,4,3,4,4
14714,BBTA3_BPPT,just posted photo bta bpt,jawa barat dan banten,2,2,2,2,8
14715,BBTA3_BPPT,just posted a photo,jawa barat dan banten,2,2,2,2,2
14716,BBTA3_BPPT,just posted a photo,jawa barat dan banten,2,2,2,2,2
14717,BBTA3_BPPT,hai sobat aero sebar wabah virus covid moga sehat amin up together bta cekidot video tirbrbpt bptri btasemangatpastikinerjapasti solidsmartsped,jawa barat dan banten,2,1,1,1,3
14718,BBTA3_BPPT,halo sobat aero september ceria moga semangat jalan aktivitas semangat pagi wind bta kawasan puspiptek serpong uji solid smart sped bptri tirbrbpt oficialptdi,jawa barat dan banten,2,3,3,3,1
14719,BBTA3_BPPT,halo selamat pagi sobat aero moga sehat kebahagian giat pagi wind bta puspiptek serpong bptri tirbrbpt solidsmartsped,jawa barat dan banten,2,3,8,8,1
14720,BBTA3_BPPT,dirgahayu republik semangat merdeka semangat inovasi semangat bangsa tirbrbpt rtwet bptsolidsmartsped letsmakebptgreat,jawa barat dan banten,2,3,4,4,3
14721,BBTA3_BPPT,teknopren yuk live ig bareng kepala bpt hamamriza repost media terjang pandemi covid badan kaji teknologi bpt peran inovasi strategi bpt,jawa barat dan banten,2,1,1,1,8
14722,BBTA3_BPPT,halo sobat aero selamat pagi moga kebahagian peran bpt bta dukung r uji pesawat r laku terowongan angin ilst balai aerodinamika,jawa barat dan banten,2,8,8,8,0
14723,BBTA3_BPPT,halo sobat aero moga sehat kebahagian bta bptri kerja balai sehat puspiptek tangerang selatan laksana rapid test deteksi kondisi sehat pegawai cleaning service security corona virus,jawa barat dan banten,2,3,3,3,2
14724,BBTA3_BPPT,halo sobat aero bta bpt undang sobat aero hadir acara webinar tajuk proses desain fasad gedung timbang beban angin daftar silah gabung taut,jawa barat dan banten,2,1,8,1,1
14725,BBTA3_BPPT,halo sobat aero bta bptri laku uji coba active noise control uji coba laku jalan tol variasi kondisi uji cepat mu jalan aeroakustika,jawa barat dan banten,2,3,3,8,1
14726,BBTA3_BPPT,selamat raya idul adha h taqabalalahu mina wa minkum takbir idul adha ampun barokah mudahmudahan,jawa barat dan banten,2,4,3,3,7
14727,BBTA3_BPPT,bta bptri terima kasih pmibpt bantu proses verifikasi domain github aerotronika github,jawa barat dan banten,2,3,3,3,1
14728,BBTA3_BPPT,hai sobat aero sebar wabah virus covid moga sehat amin video rupa dokumentasi aerotronika bta bptri kait ubah website,jawa barat dan banten,2,3,1,3,1
14729,BBTA3_BPPT,taqobalalahu mina wa minkum moga alah terima puasa amal puasa amal sahabat aero alahu akbar alahu akbar alahu akbar la ilalahu walahu akbar alahu akbar walilahil ham letusmakebptgreat,jawa barat dan banten,2,8,4,8,7
14730,BBTA3_BPPT,halo sobat aero moga sehat wabah covid cepat selamat tunai ibadah puasa ramadhan h tahap kembang website bta ubah desain script tampil browser aerotronika letusmakebptgreat,jawa barat dan banten,2,3,3,3,1
14731,BBTA3_BPPT,hai sobat aero moga sehat amp kebahagian bta bptri tirbrbpt sat laksana giat uji model kalibrasi terowongan angin uji tuju periksa evaluasi kualitas fasilitas uji terowongan angin ilst,jawa barat dan banten,2,3,3,8,7
14732,BBTA3_BPPT,giat kembang purwarupa active noise control anc gen laboratorium aeroakustika bta bptri tirbrbpt bptsolidsmartsped letusmakebptgreat btasemangatpastikinerjapasti,jawa barat dan banten,2,1,3,3,3
14733,BBTA3_BPPT,selamat ir purwadi rekayasa ahli utama f andre yohanes st mt rekayasa ahli madya st rekayasa ahli muda susanto had suwito teknisi litkayasa selia moga sukses amp semangat,jawa barat dan banten,2,2,3,1,7
14734,BBTA3_BPPT,lantik ambil sumpah jabat fungsional rekayasa fungsional teknisi litkayasa lingkung bptri,jawa barat dan banten,2,8,3,8,7
14735,BBTA3_BPPT,pensiun hilang rutinitas kerja arti hilang abdi karya moga pensiun pegawai bta st staf teknik rekayasa informatika,jawa barat dan banten,2,3,4,4,2
14736,BBTA3_BPPT,elang hitam sobat aero,jawa barat dan banten,2,3,3,8,6
14737,BBTA3_BPPT,teknologi untu negeri bptsolidsmartsped letusmakebptgreat btasemangatpastikinerjapasti,jawa barat dan banten,2,1,1,1,3
14738,BBTA3_BPPT,btabpt semangat kerja,jawa barat dan banten,2,8,8,8,7
14739,BBTA3_BPPT,identitas of for web development courses via udemycoupons,jawa barat dan banten,2,1,1,1,1
14740,bank_jatim,yuk rencana matang bank jatim bankjatim infobankjatim saham,jawa timur,4,4,1,1,4
14741,bank_jatim,tabung rindu investasi alias maya ngak untung bikin sedih ngak produktif so laku pastipasti aja sob investasi nyata beli saham bank jatim,jawa timur,4,1,1,1,4
14742,bank_jatim,masyarakat kabupaten blitar bankjatim peduli upa khitan masal harap bantu anak lakilaki laksana kewajibanya orang muslim bankjatim infobankjatim,jawa timur,4,4,3,4,4
14743,bank_jatim,walikota blitar drs h santoso ruang samapta pemkot blitar senin harap bankjatim peduli rtlh tingkat kualitas hidup sehat warga laku renovasi rtlh kota blitar,jawa timur,4,4,4,4,4
14744,bank_jatim,rumah layak huni rtlh perintah kota blitar serah simbolis laku direktur ti amp operasi bankjatim tony prasetyo bupati blitar hj rini syarifah pendopo rongo had negoro pemkab blitar amp,jawa timur,4,4,4,4,4
14745,bank_jatim,komitmen laksana tangung sosial pt bank bangun daerah jawa timur tbk bankjatim serah csr bankjatim peduli upa bantu khitan masal anak perintah kabupaten blitar amp bantu rehabilitasi unit,jawa timur,4,4,4,4,4
14746,bank_jatim,butuh penuh lupa dana tabung sobat nabung bankjatim bankjatim infobankjatim,jawa timur,4,3,1,1,4
14747,bank_jatim,ignpratikto halo sobat kait mohon maf ketidaknyamananya yuk informasi dm sobat berhatihati hadap akun mengatasnamakan bankjatim akun resmi bankjatim centang biru verified terima kasih riri,jawa timur,4,1,3,1,4
14748,bank_jatim,ignpratikto halo sobat mohon maf ketidaknyamananya yuk informasi dm sobat berhatihati hadap akun mengatasnamakan bankjatim akun resmi bankjatim centang biru verified terima kasih riri,jawa timur,4,1,3,1,4
14749,bank_jatim,rupa jago banget kalo nemuin bedan foto lupa tulis kolom komentar sobat bankjatim infobankjatim,jawa timur,4,1,1,1,4
14750,bank_jatim,yuk saudarasaudara butuh tangan donasi rekening bank jatim no an panitia korban bencana alam bankjatim infobankjatim,jawa timur,4,4,4,4,4
14751,bank_jatim,keluarga bankjatim duka bencana erupsi gunung meru kota lumajang moga masyarakat dampak kuat amp sabar,jawa timur,4,4,4,5,4
14752,bank_jatim,moga masyarakat jawa timur sejahtera makmur bankjatim infobankjatim,jawa timur,4,4,4,4,4
14753,bank_jatim,segenap dewan komisaris direksi kerja pt bank bangun daerah jawa timur tbk selamat gubernur jawa timur khofifah indar parawansa khofifahip penghargan dwija praja nugraha urus guru republik,jawa timur,4,4,4,4,4
14754,bank_jatim,lepas beban nikmat lagu favorit mimin suka banget playlist coz mimin orang localpride banget sih yuk share rekomendasi lagu pilih urut nomer bankjatim infobankjatim,jawa timur,4,1,1,1,4
14755,bank_jatim,satrioahmad halo sobat mohon maf ketidaknyamananya yuk informasi dm sobat berhatihati hadap akun mengatasnamakan bankjatim akun resmi bankjatim centang biru verified terima kasih riri,jawa timur,4,1,3,1,4
14756,bank_jatim,sedekah subuh mudah bankjatim jconect mobile uang halang bankjatim infobankjatim syariah,jawa timur,4,4,3,3,4
14757,bank_jatim,hai sobat pt bank bangun daerah jawa timur tbk bankjatim butuh talenta muda juru taksir emas aju berkas link maksimal desember bankjatim infobankjatim recruitment,jawa timur,4,4,4,4,4
14758,bank_jatim,halo sobat yuk pindah dm informasi informasi berhatihati hadap akun mengatasnamakan bankjatim akun twiter resmi bankjatim centang biru verified terima kasih cheri,jawa timur,4,8,3,3,4
14759,bank_jatim,hai sobat bankjatim udah ga jaman bawa uang tunai jamanya qris doditmul aja pakai jconect mobile bayar qris engak bankjatim infobankjatim,jawa timur,4,4,1,0,4
14760,bank_jatim,janji kredit harap mudah akses modal tingkat produktivitas laku usaha utama pandemi covid,jawa timur,4,3,3,1,1
14761,bank_jatim,sindikasi kredit total nominal triliun rupiah rupa kolaborasi pt pnm bank bangun daerah salur laku usaha ultra mikro mikro wilayah,jawa timur,4,8,1,1,1
14762,bank_jatim,balai agung kantor perintah provinsi dki jakarta penandatanganan laku direktur utama bankjatim busrul iman saksi langsung gubernur dki jakarta anies baswedan,jawa timur,4,1,1,1,4
14763,bank_jatim,pt bank bangun daerah jawa timur tbk bankjatim laku penandatanganan janji kredit pembiayan sindikasi pt modal nasional madani pnm,jawa timur,4,4,4,4,4
14764,bank_jatim,halo sobat dm respon mohon cek dm sobat terima kasih riri,jawa timur,4,1,1,1,1
14765,bank_jatim,langkah hemat uang ala bankjatim nomer bikin bahagia sobat bankjatim gaji langsung pikir checkout belanjan marketplace uang jaga ngak salah ngikutin tips nih sobat,jawa timur,4,1,1,1,4
14766,bank_jatim,informasi cal center info bankjatim klik kunjung bankjatim cabang bankjatim infobankjatim kredit properti,jawa timur,4,4,3,3,4
14767,bank_jatim,milenial ngak beli rumah ah sih cuman mitos yuk sobat milenial hapus mitos milik rumah kredit properti bankjatim tungu aju kredit properti bankjatim cabang kota,jawa timur,4,3,3,3,4
14768,bank_jatim,mahfud halo sobat kait saran langsung contact person tera sobat terima kasih cheri,jawa timur,4,4,3,4,1
14769,bank_jatim,halo sobat mohon maf ketidaknyamananya evaluasi depa layan informasi akun resmi bankjatim centang biru verified terima kasih safa,jawa timur,4,1,8,8,4
14770,bank_jatim,layan jatim prioritas bankjatim loh prioritas dukung fasilitas layan digital jatim prioritas ngak ragu keungulanya bankjatim infobankjatim,jawa timur,4,4,4,4,4
14771,bank_jatim,halo sobat yuk pindah dm bantu informasi informasi berhatihati hadap akun mengatasnamakan bankjatim akun twiter resmi bankjatim centang biru verified terima kasih cheri,jawa timur,4,8,3,3,4
14772,bank_jatim,bankjatim infobankjatim siklus,jawa timur,4,4,4,4,4
14773,bank_jatim,bankjatim infobankjatim kurs,jawa timur,4,1,1,1,4
14774,bank_jatim,kuliah online bayar online hai sobat bankjatim bangku kuliah lupa bayar kuliah jconect mobile loh kuliah rumah bayar rumah lewatin mudah sobat,jawa timur,4,4,3,4,4
14775,bank_jatim,informasi bankjatim update sosial media centang biru informasi bankjatim langsung cal center langsung cabang bankjatim infobankjatim,jawa timur,4,4,3,3,4
14776,bank_jatim,halo sobat bankjatim yuk bijak sosial media sobat bankjatim informasi pribadi hadap oranglain mengatasnamakan bankjatim,jawa timur,4,4,8,8,4
14777,bank_jatim,husnanbibi halo sobat dm respon sesuai antri tungu terima kasih riri,jawa timur,4,1,3,1,1
14778,bank_jatim,husnanbibi halo sobat mohon maf ketidaknyamananya data sobat aman yuk info data dm berhatihati hadap akun mengatasnamakan bankjatim akun resmi bankjatim centang biru verified terima kasih riri,jawa timur,4,1,3,1,4
14779,bank_jatim,husnanbibi halo sobat sila perihal bantu terima kasih cheri,jawa timur,4,1,3,1,1
14780,bank_jatim,moga korpri inspirasi kerja tulus ikhlas negeri cinta asn korpri tanguh tumbuh bankjatim infobankjatim,jawa timur,4,3,3,2,4
14781,bank_jatim,segenap dewan komisaris direksi kerja pt bank bangun daerah jawa timur tbk selamat korps pegawai republik,jawa timur,4,4,4,4,4
14782,bank_jatim,sukapentol halo sobat bayar shopepay jconect mobile laku informasi dm sobat berhatihati hadap akun mengatasnamakan bankjatim akun resmi bankjatim centang biru verified terima kasih riri,jawa timur,4,8,8,8,4
14783,bank_jatim,bantu akses modal pondok pesantren bankjatim fasilitas opop laku transaksi elektronik kartu opop jatim daya bankjatim infobankjatim,jawa timur,4,4,4,4,4
14784,bank_jatim,penghargan langsung gubernur jawa timur khofifah indar parawansa direktur utama bankjatim busrul iman inovasi amp kontribusi nyata bankjatim dukung program opop,jawa timur,4,4,4,4,4
14785,bank_jatim,acara opop expo icon mal gresik bankjatim penghargan inovasi kartu opop jatim daya perintah provinsi jawa timur,jawa timur,4,4,4,4,4
