,0
8596,3
8597,2
8598,1
8599,2
8600,6
8601,1
8602,1
8603,6
8604,3
8605,8
8606,1
8607,2
8608,8
8609,1
8610,1
8611,2
8612,5
8613,1
8614,2
8615,2
8616,8
8617,0
8618,2
8619,3
8620,6
8621,6
8622,5
8623,0
8624,2
8625,1
8626,2
8627,1
8628,5
8629,2
8630,1
8631,1
8632,5
8633,2
8634,1
8635,1
8636,1
8637,0
8638,1
8639,2
8640,1
8641,5
8642,5
8643,3
8644,0
8645,1
8646,8
8647,8
8648,1
8649,5
8650,2
8651,5
8652,5
8653,5
8654,5
8655,5
8656,3
8657,5
8658,5
8659,5
8660,5
8661,0
8662,5
8663,5
8664,5
8665,5
8666,5
8667,5
8668,5
8669,5
8670,5
8671,8
8672,5
8673,5
8674,5
8675,5
8676,5
8677,5
8678,2
8679,5
8680,8
8681,5
8682,5
8683,5
8684,5
8685,5
8686,5
8687,5
8688,5
8689,8
8690,3
8691,5
8692,5
8693,5
8694,5
8695,1
8696,5
8697,5
8698,5
8699,5
8700,5
8701,5
8702,5
8703,5
8704,5
8705,5
8706,5
8707,5
8708,7
8709,5
8710,5
8711,5
8712,5
8713,5
8714,0
8715,5
8716,0
8717,8
8718,5
8719,5
8720,5
8721,5
8722,7
8723,8
8724,5
8725,5
8726,5
8727,5
8728,5
8729,1
8730,5
8731,5
8732,3
8733,5
8734,1
8735,5
8736,2
8737,5
8738,5
8739,5
8740,5
8741,1
8742,5
8743,5
8744,5
8745,5
8746,5
8747,0
8748,5
8749,5
8750,1
8751,2
8752,2
8753,8
8754,2
8755,2
8756,2
8757,1
8758,2
8759,2
8760,2
8761,2
8762,2
8763,2
8764,2
8765,2
8766,2
8767,2
8768,2
8769,2
8770,1
8771,4
8772,1
8773,2
8774,2
8775,4
8776,2
8777,4
8778,2
8779,2
8780,2
8781,4
8782,2
8783,1
8784,2
8785,2
8786,2
8787,2
8788,3
8789,2
8790,1
8791,2
8792,8
8793,4
8794,2
8795,1
8796,2
8797,2
8798,2
8799,2
8800,1
8801,2
8802,1
8803,2
8804,2
8805,2
8806,2
8807,4
8808,2
8809,2
8810,1
8811,8
8812,1
8813,1
8814,1
8815,8
8816,1
8817,1
8818,2
8819,1
8820,1
8821,1
8822,2
8823,1
8824,2
8825,1
8826,1
8827,2
8828,2
8829,2
8830,2
8831,2
8832,2
8833,8
8834,2
8835,2
8836,2
8837,1
8838,0
8839,2
8840,2
8841,2
8842,2
8843,6
8844,2
8845,2
8846,2
8847,1
8848,2
8849,2
8850,2
8851,2
8852,8
8853,4
8854,1
8855,5
8856,5
8857,1
8858,5
8859,2
8860,5
8861,3
8862,5
8863,5
8864,1
8865,4
8866,1
8867,4
8868,8
8869,5
8870,6
8871,5
8872,3
8873,2
8874,2
8875,8
8876,8
8877,1
8878,4
8879,1
8880,7
8881,4
8882,8
8883,1
8884,0
8885,0
8886,3
8887,1
8888,1
8889,5
8890,1
8891,8
8892,8
8893,1
8894,1
8895,8
8896,3
8897,4
8898,2
8899,2
8900,4
8901,2
8902,1
8903,1
8904,1
8905,1
8906,2
8907,2
8908,1
8909,7
8910,8
8911,4
8912,2
8913,8
8914,6
8915,1
8916,1
8917,1
8918,3
8919,2
8920,1
8921,1
8922,2
8923,2
8924,8
8925,3
8926,3
8927,8
8928,1
8929,3
8930,3
8931,1
8932,1
8933,1
8934,8
8935,8
8936,1
8937,2
8938,2
8939,1
8940,1
8941,1
8942,1
8943,8
8944,2
8945,1
8946,8
8947,1
8948,1
8949,2
8950,2
8951,1
8952,1
8953,8
8954,1
8955,2
8956,4
8957,1
8958,1
8959,2
8960,2
8961,8
8962,1
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,3
8971,3
8972,1
8973,2
8974,1
8975,2
8976,2
8977,3
8978,1
8979,2
8980,1
8981,1
8982,0
8983,2
8984,4
8985,5
8986,3
8987,1
8988,0
8989,0
8990,1
8991,1
8992,2
8993,2
8994,1
8995,1
8996,1
8997,2
8998,1
8999,2
9000,1
9001,2
9002,2
9003,3
9004,6
9005,1
9006,0
9007,2
9008,1
9009,1
9010,8
9011,4
9012,1
9013,2
9014,1
9015,0
9016,1
9017,1
9018,8
9019,1
9020,2
9021,8
9022,0
9023,8
9024,1
9025,1
9026,2
9027,1
9028,1
9029,1
9030,8
9031,4
9032,0
9033,2
9034,1
9035,2
9036,1
9037,2
9038,8
9039,1
9040,5
9041,0
9042,8
9043,1
9044,2
9045,1
9046,2
9047,1
9048,1
9049,4
9050,1
9051,4
9052,1
9053,1
9054,3
9055,1
9056,2
9057,1
9058,2
9059,2
9060,8
9061,0
9062,1
9063,1
9064,2
9065,8
9066,1
9067,8
9068,1
9069,2
9070,1
9071,1
9072,2
9073,1
9074,1
9075,2
9076,5
9077,5
9078,5
9079,8
9080,8
9081,1
9082,8
9083,8
9084,3
9085,3
9086,3
9087,0
9088,6
9089,1
9090,2
9091,3
9092,8
9093,4
9094,0
9095,4
9096,8
9097,4
9098,4
9099,8
9100,2
9101,8
9102,3
9103,3
9104,8
9105,3
9106,4
9107,1
9108,8
9109,4
9110,7
9111,4
9112,3
9113,4
9114,8
9115,8
9116,1
9117,1
9118,7
9119,8
9120,3
9121,3
9122,8
9123,2
9124,4
9125,8
9126,5
9127,1
9128,2
9129,0
9130,3
9131,4
9132,1
9133,4
9134,8
9135,8
9136,2
9137,2
9138,1
9139,4
9140,8
9141,1
9142,1
9143,1
9144,1
9145,1
9146,1
9147,1
9148,1
9149,1
9150,1
9151,1
9152,1
9153,2
9154,2
9155,1
9156,8
9157,1
9158,1
9159,1
9160,8
9161,1
9162,1
9163,1
9164,4
9165,8
9166,4
9167,4
9168,8
9169,8
9170,8
9171,2
9172,2
9173,2
9174,2
9175,1
9176,0
9177,6
9178,2
9179,6
9180,6
9181,6
9182,3
9183,1
9184,6
9185,1
9186,5
9187,6
9188,6
9189,6
9190,6
9191,0
9192,2
9193,6
9194,6
9195,6
9196,6
9197,6
9198,3
9199,6
9200,6
9201,6
9202,6
9203,2
9204,2
9205,6
9206,6
9207,6
9208,6
9209,6
9210,1
9211,6
9212,6
9213,6
9214,6
9215,6
9216,0
9217,6
9218,6
9219,2
9220,6
9221,7
9222,8
9223,6
9224,1
9225,6
9226,1
9227,2
9228,6
9229,6
9230,1
9231,8
9232,6
9233,1
9234,6
9235,6
9236,6
9237,6
9238,6
9239,7
9240,2
9241,6
9242,0
9243,1
9244,1
9245,6
9246,1
9247,8
9248,1
9249,6
9250,3
9251,1
9252,1
9253,1
9254,6
9255,2
9256,6
9257,6
9258,6
9259,1
9260,1
9261,6
9262,1
9263,6
9264,0
9265,6
9266,6
9267,6
9268,7
9269,6
9270,6
9271,6
9272,6
9273,6
9274,6
9275,2
9276,1
9277,2
9278,2
9279,2
9280,1
9281,2
9282,2
9283,1
9284,1
9285,1
9286,1
9287,1
9288,2
9289,2
9290,8
9291,1
9292,1
9293,2
9294,2
9295,2
9296,1
9297,2
9298,1
9299,2
9300,2
9301,2
9302,2
9303,2
9304,1
9305,1
9306,7
9307,2
9308,2
9309,2
9310,1
9311,2
9312,1
9313,2
9314,1
9315,1
9316,2
9317,3
9318,1
9319,2
9320,2
9321,2
9322,2
9323,2
9324,2
9325,2
9326,1
9327,1
9328,1
9329,2
9330,2
9331,2
9332,2
9333,1
9334,2
9335,1
9336,1
9337,1
9338,2
9339,2
9340,1
9341,2
9342,2
9343,2
9344,1
9345,2
9346,2
9347,2
9348,2
9349,2
9350,1
9351,2
9352,2
9353,2
9354,1
9355,2
9356,2
9357,2
9358,2
9359,1
9360,2
9361,2
9362,1
9363,1
9364,2
9365,2
9366,2
9367,1
9368,1
9369,2
9370,2
9371,2
9372,2
9373,7
9374,2
9375,1
9376,8
9377,2
9378,3
9379,2
9380,4
9381,3
9382,2
9383,8
9384,1
9385,2
9386,1
9387,2
9388,1
9389,2
9390,8
9391,3
9392,8
9393,4
9394,4
9395,1
9396,4
9397,3
9398,2
9399,6
9400,1
9401,2
9402,2
9403,1
9404,4
9405,8
9406,0
9407,3
9408,4
9409,6
9410,8
9411,1
9412,3
9413,4
9414,2
9415,6
9416,0
9417,8
9418,6
9419,2
9420,8
9421,1
9422,2
9423,1
9424,2
9425,2
9426,3
9427,8
9428,3
9429,8
9430,3
9431,2
9432,2
9433,6
9434,2
9435,3
9436,2
9437,2
9438,8
9439,8
9440,8
9441,8
9442,4
9443,2
9444,2
9445,8
9446,2
9447,2
9448,3
9449,8
9450,3
9451,2
9452,2
9453,4
9454,2
9455,2
9456,2
9457,2
9458,3
9459,2
9460,4
9461,4
9462,6
9463,4
9464,4
9465,4
9466,1
9467,3
9468,4
9469,6
9470,8
9471,3
9472,3
9473,2
9474,2
9475,1
9476,1
9477,8
9478,1
9479,8
9480,8
9481,1
9482,8
9483,3
9484,8
9485,1
9486,8
9487,1
9488,8
9489,2
9490,1
9491,8
9492,8
9493,7
9494,1
9495,8
9496,3
9497,1
9498,8
9499,8
9500,8
9501,8
9502,8
9503,1
9504,8
9505,8
9506,8
9507,8
9508,8
9509,8
9510,8
9511,8
9512,8
9513,8
9514,8
9515,8
9516,1
9517,8
9518,8
9519,8
9520,8
9521,8
9522,8
9523,8
9524,1
9525,8
9526,1
9527,1
9528,8
9529,2
9530,8
9531,4
9532,8
9533,3
9534,2
9535,4
9536,2
9537,1
9538,4
9539,8
9540,1
9541,4
9542,4
9543,6
9544,4
9545,4
9546,3
9547,0
9548,4
9549,5
9550,5
9551,4
9552,0
9553,4
9554,1
9555,3
9556,4
9557,4
9558,3
9559,4
9560,4
9561,4
9562,4
9563,8
9564,1
9565,4
9566,4
9567,2
9568,0
9569,4
9570,1
9571,3
9572,1
9573,4
9574,4
9575,4
9576,3
9577,5
9578,2
9579,4
9580,4
9581,3
9582,0
9583,8
9584,3
9585,3
9586,3
9587,1
9588,4
9589,4
9590,5
9591,2
9592,7
9593,7
9594,4
9595,1
9596,3
9597,8
9598,5
9599,3
9600,4
9601,4
9602,4
9603,0
9604,4
9605,3
9606,4
9607,4
9608,4
9609,4
9610,3
9611,3
9612,5
9613,4
9614,4
9615,8
9616,3
9617,3
9618,6
9619,4
9620,4
9621,3
9622,4
9623,3
9624,4
9625,4
9626,6
9627,4
9628,4
9629,8
9630,2
9631,2
9632,8
9633,3
9634,3
9635,1
9636,2
9637,1
9638,1
9639,8
9640,0
9641,8
9642,2
9643,1
9644,5
9645,1
9646,1
9647,1
9648,2
9649,4
9650,0
9651,8
9652,3
9653,2
9654,3
9655,1
9656,2
9657,4
9658,2
9659,1
9660,1
9661,2
9662,2
9663,8
9664,1
9665,1
9666,2
9667,2
9668,2
9669,1
9670,3
9671,2
9672,2
9673,8
9674,8
9675,8
9676,8
9677,1
9678,2
9679,8
9680,2
9681,1
9682,8
9683,2
9684,0
9685,1
9686,1
9687,2
9688,1
9689,4
9690,1
9691,3
9692,1
9693,2
9694,8
9695,2
9696,3
9697,1
9698,2
9699,6
9700,2
9701,4
9702,1
9703,2
9704,1
9705,8
9706,0
9707,3
9708,3
9709,2
9710,1
9711,1
9712,4
9713,8
9714,1
9715,1
9716,1
9717,1
9718,8
9719,3
9720,6
9721,1
9722,0
9723,8
9724,2
9725,1
9726,8
9727,8
9728,1
9729,3
9730,1
9731,2
9732,1
9733,2
9734,3
9735,0
9736,7
9737,0
9738,3
9739,1
9740,5
9741,8
9742,3
9743,4
9744,5
9745,4
9746,5
9747,2
9748,2
9749,2
9750,8
9751,6
9752,0
9753,3
9754,3
9755,0
9756,3
9757,4
9758,2
9759,3
9760,1
9761,0
9762,4
9763,5
9764,2
9765,1
9766,5
9767,5
9768,7
9769,2
9770,1
9771,4
9772,4
9773,0
9774,3
9775,4
9776,3
9777,4
9778,3
9779,8
9780,2
9781,0
9782,2
9783,2
9784,7
9785,3
9786,8
9787,4
9788,3
9789,3
9790,3
9791,1
9792,1
9793,2
9794,2
9795,4
9796,3
9797,0
9798,0
9799,1
9800,0
9801,0
9802,3
9803,2
9804,3
9805,8
9806,0
9807,2
9808,4
9809,2
9810,0
9811,0
9812,3
9813,0
9814,4
9815,0
9816,0
9817,1
9818,2
9819,3
9820,3
9821,3
9822,0
9823,0
9824,0
9825,0
9826,2
9827,2
9828,6
9829,1
9830,1
9831,1
9832,1
9833,1
9834,1
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,6
9848,1
9849,1
9850,1
9851,1
9852,1
9853,1
9854,1
9855,1
9856,6
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,8
9864,1
9865,1
9866,2
9867,1
9868,2
9869,1
9870,2
9871,1
9872,1
9873,1
9874,2
9875,1
9876,1
9877,1
9878,1
9879,1
9880,2
9881,2
9882,1
9883,1
9884,1
9885,1
9886,1
9887,8
9888,1
9889,1
9890,1
9891,3
9892,1
9893,1
9894,1
9895,1
9896,1
9897,3
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,4
9916,1
9917,1
9918,1
9919,1
9920,4
9921,1
9922,1
9923,1
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,8
9931,2
9932,2
9933,2
9934,2
9935,2
9936,2
9937,2
9938,2
9939,2
9940,6
9941,2
9942,2
9943,1
9944,2
9945,2
9946,2
9947,1
9948,2
9949,2
9950,2
9951,2
9952,2
9953,2
9954,2
9955,2
9956,0
9957,2
9958,2
9959,2
9960,8
9961,2
9962,1
9963,2
9964,2
9965,2
9966,2
9967,2
9968,2
9969,8
9970,2
9971,2
9972,2
9973,2
9974,2
9975,2
9976,2
9977,2
9978,2
9979,2
9980,2
9981,2
9982,2
9983,2
9984,2
9985,2
9986,2
9987,2
9988,2
9989,2
9990,2
9991,2
9992,2
9993,2
9994,2
9995,2
9996,2
9997,2
9998,2
9999,2
10000,1
10001,2
10002,2
10003,2
10004,2
10005,1
10006,2
10007,2
10008,2
10009,2
10010,2
10011,2
10012,1
10013,7
10014,2
10015,2
10016,2
10017,2
10018,2
10019,2
10020,2
10021,2
10022,2
10023,2
10024,2
10025,2
10026,2
10027,2
10028,2
10029,0
10030,0
10031,3
10032,0
10033,1
10034,0
10035,1
10036,1
10037,3
10038,0
10039,0
10040,0
10041,7
10042,0
10043,1
10044,0
10045,0
10046,0
10047,0
10048,2
10049,1
10050,0
10051,2
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,3
10059,0
10060,5
10061,0
10062,0
10063,4
10064,1
10065,8
10066,0
10067,0
10068,0
10069,1
10070,8
10071,0
10072,2
10073,0
10074,1
10075,0
10076,0
10077,4
10078,1
10079,1
10080,1
10081,0
10082,0
10083,0
10084,0
10085,0
10086,0
10087,0
10088,3
10089,1
10090,3
10091,7
10092,1
10093,0
10094,0
10095,8
10096,2
10097,1
10098,1
10099,2
10100,0
10101,0
10102,0
10103,0
10104,3
10105,0
10106,1
10107,2
10108,0
10109,0
10110,4
10111,3
10112,1
10113,5
10114,0
10115,0
10116,0
10117,3
10118,2
10119,1
10120,0
10121,0
10122,0
10123,8
10124,1
10125,1
10126,1
10127,1
10128,1
10129,1
10130,2
10131,1
10132,1
10133,1
10134,2
10135,1
10136,1
10137,1
10138,1
10139,1
10140,1
10141,1
10142,1
10143,1
10144,1
10145,1
10146,8
10147,1
10148,1
10149,1
10150,1
10151,6
10152,1
10153,1
10154,1
10155,1
10156,1
10157,3
10158,1
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10167,1
10168,1
10169,8
10170,1
10171,1
10172,1
10173,1
10174,1
10175,1
10176,0
10177,1
10178,5
10179,1
10180,1
10181,1
10182,1
10183,1
10184,1
10185,1
10186,1
10187,1
10188,1
10189,1
10190,1
10191,0
10192,1
10193,1
10194,1
10195,1
10196,1
10197,1
10198,1
10199,3
10200,1
10201,1
10202,4
10203,1
10204,1
10205,8
10206,2
10207,6
10208,1
10209,1
10210,1
10211,8
10212,1
10213,1
10214,1
10215,1
10216,1
10217,1
10218,1
10219,1
10220,1
10221,1
10222,1
10223,3
10224,1
10225,1
10226,8
10227,4
10228,8
10229,1
10230,3
10231,1
10232,8
10233,8
10234,8
10235,5
10236,2
10237,8
10238,8
10239,4
10240,8
10241,1
10242,8
10243,4
10244,8
10245,8
10246,0
10247,8
10248,3
10249,8
10250,8
10251,5
10252,1
10253,2
10254,4
10255,8
10256,8
10257,8
10258,8
10259,8
10260,8
10261,8
10262,2
10263,8
10264,2
10265,1
10266,8
10267,8
10268,8
10269,2
10270,1
10271,1
10272,2
10273,5
10274,0
10275,8
10276,8
10277,8
10278,8
10279,8
10280,8
10281,4
10282,8
10283,8
10284,8
10285,8
10286,1
10287,8
10288,8
10289,8
10290,8
10291,8
10292,8
10293,8
10294,5
10295,1
10296,8
10297,5
10298,8
10299,8
10300,8
10301,8
10302,7
10303,8
10304,8
10305,8
10306,1
10307,8
10308,8
10309,8
10310,5
10311,8
10312,2
10313,8
10314,2
10315,8
10316,1
10317,6
10318,8
10319,8
10320,6
10321,8
10322,1
10323,3
10324,1
10325,0
10326,8
10327,3
10328,2
10329,3
10330,3
10331,4
10332,4
10333,4
10334,3
10335,3
10336,3
10337,4
10338,4
10339,4
10340,3
10341,3
10342,2
10343,3
10344,3
10345,2
10346,2
10347,2
10348,1
10349,1
10350,1
10351,1
10352,1
10353,2
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,1
10361,1
10362,1
10363,1
10364,1
10365,1
10366,1
10367,1
10368,1
10369,3
10370,1
10371,1
10372,1
10373,1
10374,1
10375,4
10376,3
10377,2
10378,3
10379,3
10380,1
10381,3
10382,1
10383,8
10384,3
10385,0
10386,3
10387,3
10388,2
10389,1
10390,1
10391,3
10392,3
10393,1
10394,4
10395,3
10396,1
10397,3
10398,2
10399,3
10400,1
10401,1
10402,1
10403,0
10404,3
10405,3
10406,8
10407,3
10408,3
10409,3
10410,3
10411,4
10412,3
10413,3
10414,4
10415,2
10416,1
10417,1
10418,1
10419,1
10420,2
10421,3
10422,3
10423,8
10424,8
10425,8
10426,8
10427,8
10428,0
10429,8
10430,0
10431,8
10432,8
10433,8
10434,8
10435,8
10436,2
10437,8
10438,8
10439,8
10440,1
10441,6
10442,2
10443,8
10444,8
10445,8
10446,8
10447,8
10448,8
10449,0
10450,8
10451,4
10452,2
10453,0
10454,4
10455,8
10456,8
10457,8
10458,6
10459,8
10460,0
10461,8
10462,8
10463,8
10464,0
10465,6
10466,1
10467,8
10468,0
10469,1
10470,8
10471,8
10472,8
10473,0
10474,8
10475,6
10476,0
10477,0
10478,8
10479,8
10480,8
10481,8
10482,8
10483,8
10484,8
10485,8
10486,8
10487,6
10488,8
10489,2
10490,8
10491,0
10492,0
10493,8
10494,0
10495,1
10496,8
10497,0
10498,8
10499,8
10500,8
10501,8
10502,8
10503,8
10504,1
10505,1
10506,0
10507,8
10508,8
10509,2
10510,8
10511,0
10512,2
10513,8
10514,2
10515,3
10516,0
10517,0
10518,8
10519,8
10520,8
10521,8
10522,3
10523,2
10524,2
10525,2
10526,2
10527,8
10528,2
10529,6
10530,2
10531,2
10532,2
10533,2
10534,1
10535,8
10536,1
10537,8
10538,8
10539,2
10540,2
10541,1
10542,2
10543,4
10544,2
10545,2
10546,1
10547,2
10548,8
10549,2
10550,1
10551,2
10552,1
10553,2
10554,2
10555,1
10556,2
10557,2
10558,2
10559,1
10560,2
10561,2
10562,2
10563,2
10564,2
10565,3
10566,7
10567,2
10568,2
10569,2
10570,2
10571,4
10572,2
10573,3
10574,0
10575,2
10576,2
10577,1
10578,6
10579,1
10580,2
10581,2
10582,0
10583,0
10584,6
10585,2
10586,8
10587,2
10588,0
10589,5
10590,2
10591,2
10592,2
10593,0
10594,2
10595,1
10596,3
10597,2
10598,2
10599,5
10600,0
10601,3
10602,7
10603,3
10604,0
10605,0
10606,0
10607,2
10608,2
10609,2
10610,6
10611,3
10612,2
10613,1
10614,2
10615,1
10616,0
10617,4
10618,0
10619,1
10620,2
10621,2
10622,2
10623,0
10624,0
10625,0
10626,0
10627,0
10628,0
10629,0
10630,0
10631,0
10632,0
10633,0
10634,0
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,0
10642,8
10643,0
10644,0
10645,0
10646,0
10647,0
10648,0
10649,0
10650,0
10651,2
10652,0
10653,0
10654,0
10655,0
10656,0
10657,0
10658,0
10659,0
10660,0
10661,0
10662,1
10663,8
10664,2
10665,8
10666,2
10667,8
10668,8
10669,8
10670,4
10671,1
10672,2
10673,3
10674,3
10675,3
10676,2
10677,8
10678,8
10679,2
10680,8
10681,8
10682,8
10683,2
10684,8
10685,8
10686,0
10687,2
10688,6
10689,3
10690,8
10691,8
10692,7
10693,3
10694,0
10695,0
10696,8
10697,2
10698,2
10699,2
10700,8
10701,2
10702,4
10703,8
10704,2
10705,6
10706,2
10707,8
10708,8
10709,2
10710,2
10711,2
10712,8
10713,8
10714,8
10715,8
10716,2
10717,8
10718,8
10719,2
10720,0
10721,8
10722,8
10723,8
10724,2
10725,0
10726,2
10727,1
10728,7
10729,8
10730,1
10731,8
10732,8
10733,8
10734,2
10735,6
10736,2
10737,2
10738,3
10739,8
10740,8
10741,3
10742,3
10743,2
10744,8
10745,2
10746,8
10747,2
10748,8
10749,8
10750,2
10751,1
10752,2
10753,8
10754,8
10755,2
10756,2
10757,1
10758,1
10759,2
10760,3
10761,8
10762,2
10763,1
10764,4
10765,8
10766,4
10767,4
10768,4
10769,3
10770,1
10771,8
10772,4
10773,2
10774,4
10775,4
10776,3
10777,1
10778,1
10779,1
10780,8
10781,4
10782,1
10783,2
10784,4
10785,0
10786,3
10787,2
10788,1
10789,1
10790,1
10791,8
10792,1
10793,4
10794,1
10795,1
10796,1
10797,1
10798,2
10799,2
10800,1
10801,4
10802,8
10803,4
10804,7
10805,3
10806,2
10807,2
10808,8
10809,4
10810,4
10811,2
10812,1
10813,1
10814,2
10815,3
10816,1
10817,2
10818,1
10819,4
10820,8
10821,8
10822,2
10823,1
10824,2
10825,8
10826,8
10827,2
10828,2
10829,4
10830,3
10831,2
10832,2
10833,1
10834,1
10835,4
10836,3
10837,5
10838,8
10839,4
10840,5
10841,1
10842,1
10843,2
10844,2
10845,2
10846,1
10847,3
10848,8
10849,2
10850,0
10851,1
10852,8
10853,2
10854,2
10855,1
10856,1
10857,1
10858,2
10859,4
10860,4
10861,8
10862,1
10863,0
10864,0
10865,0
10866,0
10867,0
10868,2
10869,7
10870,3
10871,0
10872,0
10873,0
10874,0
10875,0
10876,1
10877,0
10878,0
10879,3
10880,0
10881,2
10882,0
10883,0
10884,2
10885,0
10886,0
10887,0
10888,0
10889,0
10890,1
10891,2
10892,4
10893,0
10894,0
10895,0
10896,1
10897,0
10898,0
10899,0
10900,0
10901,0
10902,2
10903,0
10904,0
10905,1
10906,1
10907,1
10908,3
10909,0
10910,0
10911,0
10912,0
10913,0
10914,1
10915,1
10916,0
10917,0
10918,0
10919,0
10920,0
10921,0
10922,0
10923,1
10924,0
10925,0
10926,0
10927,0
10928,0
10929,1
10930,4
10931,0
10932,1
10933,2
10934,0
10935,2
10936,0
10937,0
10938,0
10939,2
10940,0
10941,1
10942,1
10943,2
10944,0
10945,0
10946,0
10947,1
10948,4
10949,1
10950,0
10951,6
10952,3
10953,2
10954,6
10955,1
10956,0
10957,1
10958,2
10959,0
10960,0
10961,1
10962,4
10963,4
10964,3
10965,1
10966,1
10967,4
10968,7
10969,3
10970,2
10971,2
10972,3
10973,3
10974,0
10975,2
10976,2
10977,2
10978,2
10979,0
10980,7
10981,4
10982,0
10983,1
10984,0
10985,0
10986,4
10987,4
10988,3
10989,4
10990,3
10991,4
10992,7
10993,8
10994,5
10995,4
10996,3
10997,4
10998,3
10999,4
11000,3
11001,4
11002,5
11003,1
11004,1
11005,2
11006,2
11007,2
11008,7
11009,7
11010,5
11011,0
11012,3
11013,3
11014,2
11015,1
11016,1
11017,4
11018,1
11019,2
11020,3
11021,3
11022,1
11023,1
11024,0
11025,2
11026,3
11027,3
11028,2
11029,7
11030,2
11031,2
11032,7
11033,1
11034,2
11035,3
11036,7
11037,3
11038,1
11039,4
11040,4
11041,1
11042,6
11043,7
11044,1
11045,7
11046,0
11047,7
11048,0
11049,4
11050,4
11051,3
11052,1
11053,2
11054,1
11055,4
11056,1
11057,2
11058,2
11059,3
11060,7
11061,4
11062,8
11063,1
11064,1
11065,1
11066,1
11067,1
11068,1
11069,1
11070,1
11071,8
11072,1
11073,1
11074,1
11075,1
11076,1
11077,0
11078,1
11079,2
11080,1
11081,8
11082,1
11083,1
11084,1
11085,1
11086,1
11087,1
11088,8
11089,1
11090,1
11091,1
11092,1
11093,1
11094,1
11095,1
11096,1
11097,2
11098,1
11099,1
11100,5
11101,1
11102,1
11103,1
11104,1
11105,4
11106,1
11107,1
11108,5
11109,1
11110,1
11111,1
11112,1
11113,1
11114,1
11115,1
11116,1
11117,1
11118,2
11119,2
11120,1
11121,1
11122,1
11123,1
11124,1
11125,8
11126,8
11127,1
11128,2
11129,8
11130,1
11131,1
11132,1
11133,1
11134,8
11135,1
11136,2
11137,8
11138,1
11139,1
11140,1
11141,1
11142,2
11143,5
11144,2
11145,1
11146,1
11147,4
11148,1
11149,1
11150,0
11151,1
11152,2
11153,2
11154,1
11155,1
11156,6
11157,1
11158,1
11159,2
11160,1
11161,1
11162,1
11163,2
11164,2
11165,1
11166,8
11167,0
11168,2
11169,0
11170,1
11171,1
11172,8
11173,2
11174,7
11175,2
11176,5
11177,0
11178,1
11179,4
11180,2
11181,1
11182,1
11183,2
11184,2
11185,1
11186,2
11187,2
11188,1
11189,1
11190,1
11191,2
11192,0
11193,4
11194,2
11195,1
11196,2
11197,1
11198,1
11199,2
11200,2
11201,1
11202,2
11203,2
11204,1
11205,1
11206,2
11207,0
11208,2
11209,2
11210,1
11211,2
11212,1
11213,3
11214,2
11215,1
11216,1
11217,2
11218,2
11219,2
11220,8
11221,1
11222,2
11223,1
11224,1
11225,8
11226,2
11227,2
11228,2
11229,2
11230,0
11231,6
11232,2
11233,0
11234,2
11235,2
11236,3
11237,3
11238,2
11239,2
11240,4
11241,2
11242,2
11243,2
11244,1
11245,1
11246,1
11247,4
11248,2
11249,2
11250,2
11251,1
11252,2
11253,1
11254,8
11255,1
11256,8
11257,2
11258,8
11259,2
11260,0
11261,2
11262,7
11263,2
11264,3
11265,7
11266,0
11267,3
11268,0
11269,5
11270,7
11271,7
11272,0
11273,7
11274,7
11275,7
11276,7
11277,7
11278,7
11279,3
11280,5
11281,2
11282,8
11283,6
11284,0
11285,8
11286,7
11287,7
11288,4
11289,8
11290,8
11291,7
11292,7
11293,6
11294,7
11295,8
11296,5
11297,0
11298,7
11299,7
11300,6
11301,8
11302,5
11303,7
11304,4
11305,7
11306,7
11307,1
11308,4
11309,7
11310,7
11311,8
11312,7
11313,7
11314,3
11315,7
11316,5
11317,5
11318,6
11319,5
11320,6
11321,5
11322,5
11323,8
11324,7
11325,7
11326,0
11327,7
11328,3
11329,7
11330,0
11331,7
11332,7
11333,7
11334,5
11335,5
11336,5
11337,4
11338,5
11339,5
11340,7
11341,0
11342,2
11343,8
11344,3
11345,7
11346,8
11347,8
11348,2
11349,4
11350,8
11351,3
11352,7
11353,2
11354,7
11355,2
11356,7
11357,6
11358,2
11359,6
11360,7
11361,7
11362,3
11363,1
11364,8
11365,1
11366,1
11367,2
11368,3
11369,1
11370,3
11371,2
11372,2
11373,3
11374,3
11375,3
11376,8
11377,3
11378,3
11379,2
11380,1
11381,2
11382,4
11383,3
11384,3
11385,2
11386,1
11387,1
11388,2
11389,2
11390,2
11391,2
11392,8
11393,1
11394,1
